date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,QQQ
2005-03-11,0.9246913210370901,0.9246913210370901,0.9246913210370901,0.9246913210370901,0.9246913210370901,0.9246913210370901,-0.12984553924157485,0.9246913210370901,-0.12984553924157485,-0.12984553924157485,0.9246913210370901,-0.039175676735692416
2005-03-14,0.0,0.0,0.0,0.0,0.0,0.0,-0.12984553924157488,0.0,-0.12984553924157488,-0.12984553924157488,0.0,-0.7855925392475802
2005-03-15,0.26419752029631144,0.26419752029631144,0.26419752029631144,0.26419752029631144,0.26419752029631144,0.26419752029631144,-0.12984553924157488,0.26419752029631144,-0.12984553924157488,-0.12984553924157488,0.26419752029631144,-1.2449259931010503
2005-03-16,0.26419752029631144,0.26419752029631144,0.26419752029631144,0.26419752029631144,0.26419752029631144,0.26419752029631144,-1.3368950772348944,0.26419752029631144,-1.3368950772348944,-1.3368950772348944,0.26419752029631144,0.07565768672767526
2005-03-17,0.26419752029631144,0.26419752029631144,0.26419752029631144,0.26419752029631144,0.26419752029631144,0.26419752029631144,-1.3368950772348944,0.26419752029631144,-1.3368950772348944,-1.3368950772348944,0.26419752029631144,-0.3262590853941107
2005-03-18,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-1.3368950772348944,-0.26419752029631144,-1.3368950772348944,-1.3368950772348944,-0.26419752029631144,0.4201577771177776
2005-03-21,0.26419752029631144,0.26419752029631144,0.26419752029631144,0.26419752029631144,0.26419752029631144,0.26419752029631144,-1.3368950772348944,0.26419752029631144,-1.3368950772348944,-1.3368950772348944,0.26419752029631144,-0.15400904019905953
2005-03-22,-0.3962962804444672,-0.3962962804444672,-0.3962962804444672,-0.3962962804444672,-0.3962962804444672,-0.3962962804444672,-1.3368950772348944,-0.3962962804444672,-1.3368950772348944,-1.3368950772348944,-0.3962962804444672,-0.6133424940525293
2005-03-23,-0.13209876014815572,-0.13209876014815572,-0.13209876014815572,-0.13209876014815572,-0.13209876014815572,-0.13209876014815572,-1.3368950772348944,-0.13209876014815572,-1.3368950772348944,-1.3368950772348944,-0.13209876014815572,-0.09659235846737607
2005-03-24,0.0,0.0,0.0,0.0,0.0,0.0,-1.3368950772348944,0.0,-1.3368950772348944,-1.3368950772348944,0.0,0.47757445884946087
2005-03-28,0.0,0.0,0.0,0.0,0.0,0.0,-1.3368950772348944,0.0,-1.3368950772348944,-1.3368950772348944,0.0,1.281408003093033
2005-03-29,0.26419752029631144,0.26419752029631144,0.26419752029631144,0.26419752029631144,0.26419752029631144,0.26419752029631144,-1.3368950772348944,0.26419752029631144,-1.3368950772348944,-1.3368950772348944,0.26419752029631144,0.6498245040445122
2005-03-30,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,-1.3368950772348944,0.13209876014815572,-1.3368950772348944,-1.3368950772348944,0.13209876014815572,0.24790773192272628
2005-03-31,0.26419752029631144,0.26419752029631144,0.26419752029631144,0.26419752029631144,0.26419752029631144,0.26419752029631144,-1.3368950772348944,0.26419752029631144,-1.3368950772348944,-1.3368950772348944,0.26419752029631144,0.3053244136544098
2005-04-01,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-1.3368950772348944,-0.26419752029631144,-1.3368950772348944,-1.3368950772348944,-0.26419752029631144,0.7646578675078795
2005-04-04,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,-1.0495023300936281,0.3962962804444672,-1.0495023300936281,-1.0495023300936281,0.3962962804444672,0.707241185776196
2005-04-05,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,-0.7621095829523618,0.13209876014815572,-0.7621095829523618,-0.7621095829523618,0.13209876014815572,0.707241185776196
2005-04-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.7046310335241083,0.0,-0.7046310335241083,-0.7046310335241083,0.0,0.3053244136544098
2005-04-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.5896739346676017,0.0,-0.5896739346676017,-0.5896739346676017,0.0,0.3053244136544098
2005-04-08,0.6604938007407787,0.6604938007407787,0.6604938007407787,0.6604938007407787,0.6604938007407787,0.6604938007407787,-0.5321953852393482,0.6604938007407787,-0.5321953852393482,-0.5321953852393482,0.6604938007407787,0.3053244136544099
2005-04-11,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,-0.4747168358110949,0.3962962804444672,-0.4747168358110949,-0.4747168358110949,0.3962962804444672,0.3053244136544099
2005-04-12,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.30228118752633487,-0.26419752029631144,-0.30228118752633487,-0.30228118752633487,-0.26419752029631144,0.3053244136544098
2005-04-13,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.30228118752633487,-0.26419752029631144,-0.30228118752633487,-0.30228118752633487,-0.26419752029631144,0.3053244136544098
2005-04-14,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,-0.2448026380980815,0.13209876014815572,-0.2448026380980815,-0.2448026380980815,0.13209876014815572,0.3053244136544099
2005-04-15,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,-0.18732408866982828,0.13209876014815572,-0.18732408866982828,-0.18732408866982828,0.13209876014815572,0.3053244136544098
2005-04-18,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,-0.18732408866982828,0.13209876014815572,-0.18732408866982828,-0.18732408866982828,0.13209876014815572,0.3053244136544098
2005-04-19,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.18732408866982828,-0.26419752029631144,-0.18732408866982828,-0.18732408866982828,-0.26419752029631144,0.3053244136544098
2005-04-20,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.18732408866982828,-0.26419752029631144,-0.18732408866982828,-0.18732408866982828,-0.26419752029631144,0.3053244136544099
2005-04-21,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,-0.18732408866982828,0.13209876014815572,-0.18732408866982828,-0.18732408866982828,0.13209876014815572,0.3627410953860936
2005-04-22,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,-0.18732408866982828,0.13209876014815572,-0.18732408866982828,-0.18732408866982828,0.13209876014815572,0.3627410953860936
2005-04-25,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,-0.18732408866982828,0.13209876014815572,-0.18732408866982828,-0.18732408866982828,0.13209876014815572,0.3627410953860936
2005-04-26,0.26419752029631144,0.26419752029631144,0.26419752029631144,0.26419752029631144,0.26419752029631144,0.26419752029631144,-0.18732408866982828,0.26419752029631144,-0.18732408866982828,-0.18732408866982828,0.26419752029631144,0.36274109538609367
2005-04-27,0.0,0.0,0.0,0.0,0.0,0.0,-0.18732408866982828,0.0,-0.18732408866982828,-0.18732408866982828,0.0,0.3627410953860936
2005-04-28,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,-0.30228118752633487,0.13209876014815572,-0.30228118752633487,-0.30228118752633487,0.13209876014815572,0.4201577771177774
2005-04-29,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.6471524840958549,-0.26419752029631144,-0.6471524840958549,-0.6471524840958549,-0.26419752029631144,0.4201577771177774
2005-05-02,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-1.3368950772348944,-0.26419752029631144,-1.3368950772348944,-1.3368950772348944,-0.26419752029631144,1.970408183873238
2005-05-03,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,-1.3368950772348944,0.13209876014815572,-1.3368950772348944,-1.3368950772348944,0.13209876014815572,2.0852415473366044
2005-05-04,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,-1.3368950772348944,0.3962962804444672,-1.3368950772348944,-1.3368950772348944,0.3962962804444672,1.912991502141554
2005-05-05,0.0,0.0,0.0,0.0,0.0,0.0,-1.3368950772348944,0.0,-1.3368950772348944,-1.3368950772348944,0.0,1.970408183873238
2005-05-06,0.7925925608889344,0.7925925608889344,0.7925925608889344,0.7925925608889344,0.7925925608889344,0.7925925608889344,-1.3368950772348944,0.7925925608889344,-1.3368950772348944,-1.3368950772348944,0.7925925608889344,1.7981581386781864
2005-05-09,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,-1.3368950772348944,0.13209876014815572,-1.3368950772348944,-1.3368950772348944,0.13209876014815572,1.6833247752148195
2005-05-10,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-1.3368950772348944,-0.26419752029631144,-1.3368950772348944,-1.3368950772348944,-0.26419752029631144,1.7407414569465027
2005-05-11,-1.3209876014815574,-1.3209876014815574,-1.3209876014815574,-1.3209876014815574,-1.3209876014815574,-1.3209876014815574,-1.3368950772348944,-1.3209876014815574,-1.3368950772348944,-1.3368950772348944,-1.3209876014815574,1.7981581386781866
2005-05-12,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-1.3368950772348944,-0.26419752029631144,-1.3368950772348944,-1.3368950772348944,-0.26419752029631144,1.7981581386781866
2005-05-13,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,-1.3368950772348944,0.3962962804444672,-1.3368950772348944,-1.3368950772348944,0.3962962804444672,1.8555748204098705
2005-05-16,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,-1.3368950772348944,0.3962962804444672,-1.3368950772348944,-1.3368950772348944,0.3962962804444672,1.7407414569465027
2005-05-17,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-1.3368950772348944,-0.26419752029631144,-1.3368950772348944,-1.3368950772348944,-0.26419752029631144,1.7981581386781866
2005-05-18,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,-1.3368950772348944,0.3962962804444672,-1.3368950772348944,-1.3368950772348944,0.3962962804444672,1.7981581386781866
2005-05-19,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,-1.3368950772348944,0.13209876014815572,-1.3368950772348944,-1.3368950772348944,0.13209876014815572,1.7981581386781866
2005-05-20,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,-1.3368950772348944,0.13209876014815572,-1.3368950772348944,-1.3368950772348944,0.13209876014815572,1.6259080934831351
2005-05-23,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,-1.3368950772348944,0.3962962804444672,-1.3368950772348944,-1.3368950772348944,0.3962962804444672,1.6259080934831351
2005-05-24,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-1.3368950772348944,-0.26419752029631144,-1.3368950772348944,-1.3368950772348944,-0.26419752029631144,1.6259080934831351
2005-05-25,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,-1.3368950772348944,0.13209876014815572,-1.3368950772348944,-1.3368950772348944,0.13209876014815572,1.5110747300197684
2005-05-26,0.26419752029631144,0.26419752029631144,0.26419752029631144,0.26419752029631144,0.26419752029631144,0.26419752029631144,-1.3368950772348944,0.26419752029631144,-1.3368950772348944,-1.3368950772348944,0.26419752029631144,1.5110747300197684
2005-05-27,0.26419752029631144,0.26419752029631144,0.26419752029631144,0.26419752029631144,0.26419752029631144,0.26419752029631144,-1.3368950772348944,0.26419752029631144,-1.3368950772348944,-1.3368950772348944,0.26419752029631144,1.5110747300197684
2005-05-31,-0.9246913210370901,-0.9246913210370901,-0.9246913210370901,-0.9246913210370901,-0.9246913210370901,-0.9246913210370901,-1.3368950772348944,-0.9246913210370901,-1.3368950772348944,-1.3368950772348944,-0.9246913210370901,1.453658048288084
2005-06-01,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,-1.3368950772348944,0.13209876014815572,-1.3368950772348944,-1.3368950772348944,0.13209876014815572,1.3388246848247167
2005-06-02,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,-1.3368950772348944,0.3962962804444672,-1.3368950772348944,-1.3368950772348944,0.3962962804444672,1.281408003093033
2005-06-03,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,-1.3368950772348944,0.13209876014815572,-1.3368950772348944,-1.3368950772348944,0.13209876014815572,1.2239913213613496
2005-06-06,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-1.3368950772348944,-0.26419752029631144,-1.3368950772348944,-1.3368950772348944,-0.26419752029631144,1.2239913213613496
2005-06-07,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,-1.3368950772348944,0.13209876014815572,-1.3368950772348944,-1.3368950772348944,0.13209876014815572,1.2239913213613496
2005-06-08,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,-1.3368950772348944,0.3962962804444672,-1.3368950772348944,-1.3368950772348944,0.3962962804444672,1.1665746396296657
2005-06-09,0.7925925608889344,0.7925925608889344,0.7925925608889344,0.7925925608889344,0.7925925608889344,0.7925925608889344,-1.3368950772348944,0.7925925608889344,-1.3368950772348944,-1.3368950772348944,0.7925925608889344,1.1665746396296657
2005-06-10,0.7925925608889344,0.7925925608889344,0.7925925608889344,0.7925925608889344,0.7925925608889344,0.7925925608889344,-1.3368950772348944,0.7925925608889344,-1.3368950772348944,-1.3368950772348944,0.7925925608889344,1.1665746396296655
2005-06-13,0.7925925608889344,0.7925925608889344,0.7925925608889344,0.7925925608889344,0.7925925608889344,0.7925925608889344,-1.3368950772348944,0.7925925608889344,-1.3368950772348944,-1.3368950772348944,0.7925925608889344,1.0517412761662983
2005-06-14,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-1.3368950772348944,-0.26419752029631144,-1.3368950772348944,-1.3368950772348944,-0.26419752029631144,0.9943245944346146
2005-06-15,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,-1.3368950772348944,0.3962962804444672,-1.3368950772348944,-1.3368950772348944,0.3962962804444672,0.9943245944346146
2005-06-16,0.0,0.0,0.0,0.0,0.0,0.0,-1.3368950772348944,0.0,-1.3368950772348944,-1.3368950772348944,0.0,0.9943245944346146
2005-06-17,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,-1.3368950772348944,0.3962962804444672,-1.3368950772348944,-1.3368950772348944,0.3962962804444672,0.9369079127029308
2005-06-20,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,-1.3368950772348944,0.3962962804444672,-1.3368950772348944,-1.3368950772348944,0.3962962804444672,0.9369079127029308
2005-06-21,0.0,0.0,0.0,0.0,0.0,0.0,-1.3368950772348944,0.0,-1.3368950772348944,-1.3368950772348944,0.0,0.9369079127029308
2005-06-22,-0.5283950405926229,-0.5283950405926229,-0.5283950405926229,-0.5283950405926229,-0.5283950405926229,-0.5283950405926229,-1.3368950772348944,-0.5283950405926229,-1.3368950772348944,-1.3368950772348944,-0.5283950405926229,0.9943245944346146
2005-06-23,0.26419752029631144,0.26419752029631144,0.26419752029631144,0.26419752029631144,0.26419752029631144,0.26419752029631144,-1.3368950772348944,0.26419752029631144,-1.3368950772348944,-1.3368950772348944,0.26419752029631144,0.9943245944346146
2005-06-24,-0.13209876014815572,-0.13209876014815572,-0.13209876014815572,-0.13209876014815572,-0.13209876014815572,-0.13209876014815572,-1.3368950772348944,-0.13209876014815572,-1.3368950772348944,-1.3368950772348944,-0.13209876014815572,0.9943245944346146
2005-06-27,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,-1.3368950772348944,0.3962962804444672,-1.3368950772348944,-1.3368950772348944,0.3962962804444672,0.9943245944346146
2005-06-28,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,-1.3368950772348944,0.3962962804444672,-1.3368950772348944,-1.3368950772348944,0.3962962804444672,0.9369079127029308
2005-06-29,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,-1.3368950772348944,0.3962962804444672,-1.3368950772348944,-1.3368950772348944,0.3962962804444672,0.9369079127029308
2005-06-30,-0.13209876014815572,-0.13209876014815572,-0.13209876014815572,-0.13209876014815572,-0.13209876014815572,-0.13209876014815572,-1.3368950772348944,-0.13209876014815572,-1.3368950772348944,-1.3368950772348944,-0.13209876014815572,0.879491230971247
2005-07-01,0.0,0.0,0.0,0.0,0.0,0.0,-1.3368950772348944,0.0,-1.3368950772348944,-1.3368950772348944,0.0,0.879491230971247
2005-07-05,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,-1.3368950772348944,0.3962962804444672,-1.3368950772348944,-1.3368950772348944,0.3962962804444672,0.8794912309712473
2005-07-06,0.26419752029631144,0.26419752029631144,0.26419752029631144,0.26419752029631144,0.26419752029631144,0.26419752029631144,-1.3368950772348944,0.26419752029631144,-1.3368950772348944,-1.3368950772348944,0.26419752029631144,0.9943245944346143
2005-07-07,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,-1.3368950772348944,0.3962962804444672,-1.3368950772348944,-1.3368950772348944,0.3962962804444672,0.9943245944346143
2005-07-08,0.7925925608889344,0.7925925608889344,0.7925925608889344,0.7925925608889344,0.7925925608889344,0.7925925608889344,-1.3368950772348944,0.7925925608889344,-1.3368950772348944,-1.3368950772348944,0.7925925608889344,1.0517412761662983
2005-07-11,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,-1.3368950772348944,0.13209876014815572,-1.3368950772348944,-1.3368950772348944,0.13209876014815572,1.1665746396296657
2005-07-12,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,-1.3368950772348944,0.13209876014815572,-1.3368950772348944,-1.3368950772348944,0.13209876014815572,1.1665746396296657
2005-07-13,-0.5283950405926229,-0.5283950405926229,-0.5283950405926229,-0.5283950405926229,-0.5283950405926229,-0.5283950405926229,-1.3368950772348944,-0.5283950405926229,-1.3368950772348944,-1.3368950772348944,-0.5283950405926229,1.1665746396296657
2005-07-14,-0.9246913210370901,-0.9246913210370901,-0.9246913210370901,-0.9246913210370901,-0.9246913210370901,-0.9246913210370901,-1.3368950772348944,-0.9246913210370901,-1.3368950772348944,-1.3368950772348944,-0.9246913210370901,1.1665746396296657
2005-07-15,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-1.3368950772348944,-0.26419752029631144,-1.3368950772348944,-1.3368950772348944,-0.26419752029631144,1.2239913213613494
2005-07-18,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-1.3368950772348944,-0.26419752029631144,-1.3368950772348944,-1.3368950772348944,-0.26419752029631144,1.281408003093033
2005-07-19,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-0.26419752029631144,-1.3368950772348944,-0.26419752029631144,-1.3368950772348944,-1.3368950772348944,-0.26419752029631144,1.281408003093033
2005-07-20,0.6604938007407787,0.6604938007407787,0.6604938007407787,0.6604938007407787,0.6604938007407787,0.6604938007407787,-1.3368950772348944,0.6604938007407787,-1.3368950772348944,-1.3368950772348944,0.6604938007407787,1.2239913213613491
2005-07-21,0.6604938007407787,0.6604938007407787,0.6604938007407787,0.6604938007407787,0.6604938007407787,0.6604938007407787,-1.3368950772348944,0.6604938007407787,-1.3368950772348944,-1.3368950772348944,0.6604938007407787,1.2239913213613496
2005-07-22,0.0,0.0,0.0,0.0,0.0,0.0,-1.3368950772348944,0.0,-1.3368950772348944,-1.3368950772348944,0.0,1.2239913213613491
2005-07-25,-0.3962962804444672,-0.3962962804444672,-0.3962962804444672,-0.3962962804444672,-0.3962962804444672,-0.3962962804444672,-1.3368950772348944,-0.3962962804444672,-1.3368950772348944,-1.3368950772348944,-0.3962962804444672,1.2239913213613491
2005-07-26,-0.3962962804444672,-0.3962962804444672,-0.3962962804444672,-0.3962962804444672,-0.3962962804444672,-0.3962962804444672,-1.3368950772348944,-0.3962962804444672,-1.3368950772348944,-1.3368950772348944,-0.3962962804444672,1.2239913213613491
2005-07-27,0.0,0.0,0.0,0.0,0.0,0.0,-1.2794165278066416,0.0,-1.2794165278066416,-1.2794165278066416,0.0,1.2239913213613494
2005-07-28,0.6604938007407787,0.6604938007407787,0.6604938007407787,0.6604938007407787,0.6604938007407787,0.6604938007407787,-1.2219379783783877,0.6604938007407787,-1.2219379783783877,-1.2219379783783877,0.6604938007407787,1.2239913213613494
2005-07-29,0.0,0.0,0.0,0.0,0.0,0.0,-0.8770666818088682,0.0,-0.8770666818088682,-0.8770666818088682,0.0,0.8220745492395635
2005-08-01,0.9246913210370901,0.9246913210370901,0.9246913210370901,0.9246913210370901,0.9246913210370901,0.9246913210370901,-0.7046310335241083,0.9246913210370901,-0.7046310335241083,-0.7046310335241083,0.9246913210370901,0.8220745492395635
2005-08-02,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,-0.6471524840958549,0.13209876014815572,-0.6471524840958549,-0.6471524840958549,0.13209876014815572,0.8220745492395635
2005-08-03,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,-0.41723828638284144,0.3962962804444672,-0.41723828638284144,-0.41723828638284144,0.3962962804444672,0.8220745492395635
2005-08-04,0.7925925608889344,0.7925925608889344,0.7925925608889344,0.7925925608889344,0.7925925608889344,0.7925925608889344,-0.41723828638284144,0.7925925608889344,-0.41723828638284144,-0.41723828638284144,0.7925925608889344,0.76465786750788
2005-08-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.3597597369545883,0.0,-0.3597597369545883,-0.3597597369545883,0.0,0.76465786750788
2005-08-08,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,0.13209876014815572,-0.18732408866982828,0.13209876014815572,-0.18732408866982828,-0.18732408866982828,0.13209876014815572,0.8220745492395635
2005-08-09,0.26419752029631144,0.26419752029631144,0.26419752029631144,0.26419752029631144,0.26419752029631144,0.26419752029631144,-0.18732408866982828,0.26419752029631144,-0.18732408866982828,-0.18732408866982828,0.26419752029631144,0.7646578675078797
2005-08-10,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,-0.12984553924157488,0.3962962804444672,-0.12984553924157488,-0.12984553924157488,0.3962962804444672,0.8220745492395631
2005-08-11,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,-0.12984553924157488,0.3962962804444672,-0.12984553924157488,-0.12984553924157488,0.3962962804444672,0.7646578675078798
2005-08-12,0.7925925608889344,0.7925925608889344,0.7925925608889344,0.7925925608889344,0.7925925608889344,0.7925925608889344,-0.07236698981332147,0.7925925608889344,-0.07236698981332147,-0.07236698981332147,0.7925925608889344,0.7646578675078797
2005-08-15,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,0.3962962804444672,-0.07236698981332149,0.3962962804444672,-0.07236698981332149,-0.07236698981332149,0.3962962804444672,0.707241185776196
2005-08-16,0.26419752029631144,0.26419752029631144,0.26419752029631144,0.26419752029631144,0.26419752029631144,0.26419752029631144,-0.014888440385068431,0.26419752029631144,-0.014888440385068431,-0.014888440385068431,0.26419752029631144,0.6498245040445122
